ubigeo_reniec,department_code,department,province_code,province,district
010101,01,AMAZONAS,0101,CHACHAPOYAS,CHACHAPOYAS
010102,01,AMAZONAS,0101,CHACHAPOYAS,ASUNCION
010103,01,AMAZONAS,0101,CHACHAPOYAS,BALSAS
010104,01,AMAZONAS,0101,CHACHAPOYAS,CHETO
010105,01,AMAZONAS,0101,CHACHAPOYAS,CHILIQUIN
010106,01,AMAZONAS,0101,CHACHAPOYAS,CHUQUIBAMBA
010107,01,AMAZONAS,0101,CHACHAPOYAS,GRANADA
010108,01,AMAZONAS,0101,CHACHAPOYAS,HUANCAS
010109,01,AMAZONAS,0101,CHACHAPOYAS,LA JALCA
010110,01,AMAZONAS,0101,CHACHAPOYAS,LEIMEBAMBA
010111,01,AMAZONAS,0101,CHACHAPOYAS,LEVANTO
010112,01,AMAZONAS,0101,CHACHAPOYAS,MAGDALENA
010113,01,AMAZONAS,0101,CHACHAPOYAS,MARISCAL CASTILLA
010114,01,AMAZONAS,0101,CHACHAPOYAS,MOLINOPAMPA
010115,01,AMAZONAS,0101,CHACHAPOYAS,MONTEVIDEO
010116,01,AMAZONAS,0101,CHACHAPOYAS,OLLEROS
010117,01,AMAZONAS,0101,CHACHAPOYAS,QUINJALCA
010118,01,AMAZONAS,0101,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS
010119,01,AMAZONAS,0101,CHACHAPOYAS,SAN ISIDRO DE MAINO
010120,01,AMAZONAS,0101,CHACHAPOYAS,SOLOCO
010121,01,AMAZONAS,0101,CHACHAPOYAS,SONCHE
010201,01,AMAZONAS,0102,BAGUA,LA PECA
010202,01,AMAZONAS,0102,BAGUA,ARAMANGO
010203,01,AMAZONAS,0102,BAGUA,COPALLIN
010204,01,AMAZONAS,0102,BAGUA,EL PARCO
010205,01,AMAZONAS,0102,BAGUA,BAGUA
010206,01,AMAZONAS,0102,BAGUA,IMAZA
010301,01,AMAZONAS,0103,BONGARA,JUMBILLA
010302,01,AMAZONAS,0103,BONGARA,COROSHA
010303,01,AMAZONAS,0103,BONGARA,CUISPES
010304,01,AMAZONAS,0103,BONGARA,CHISQUILLA
010305,01,AMAZONAS,0103,BONGARA,CHURUJA
010306,01,AMAZONAS,0103,BONGARA,FLORIDA
010307,01,AMAZONAS,0103,BONGARA,RECTA
010308,01,AMAZONAS,0103,BONGARA,SAN CARLOS
010309,01,AMAZONAS,0103,BONGARA,SHIPASBAMBA
010310,01,AMAZONAS,0103,BONGARA,VALERA
010311,01,AMAZONAS,0103,BONGARA,YAMBRASBAMBA
010312,01,AMAZONAS,0103,BONGARA,JAZAN
010401,01,AMAZONAS,0104,LUYA,LAMUD
010402,01,AMAZONAS,0104,LUYA,CAMPORREDONDO
010403,01,AMAZONAS,0104,LUYA,COCABAMBA
010404,01,AMAZONAS,0104,LUYA,COLCAMAR
010405,01,AMAZONAS,0104,LUYA,CONILA
010406,01,AMAZONAS,0104,LUYA,INGUILPATA
010407,01,AMAZONAS,0104,LUYA,LONGUITA
010408,01,AMAZONAS,0104,LUYA,LONYA CHICO
010409,01,AMAZONAS,0104,LUYA,LUYA
010410,01,AMAZONAS,0104,LUYA,LUYA VIEJO
010411,01,AMAZONAS,0104,LUYA,MARIA
010412,01,AMAZONAS,0104,LUYA,OCALLI
010413,01,AMAZONAS,0104,LUYA,OCUMAL
010414,01,AMAZONAS,0104,LUYA,PISUQUIA
010415,01,AMAZONAS,0104,LUYA,SAN CRISTOBAL
010416,01,AMAZONAS,0104,LUYA,SAN FRANCISCO DE YESO
010417,01,AMAZONAS,0104,LUYA,SAN JERONIMO
010418,01,AMAZONAS,0104,LUYA,SAN JUAN DE LOPECANCHA
010419,01,AMAZONAS,0104,LUYA,SANTA CATALINA
010420,01,AMAZONAS,0104,LUYA,SANTO TOMAS
010421,01,AMAZONAS,0104,LUYA,TINGO
010422,01,AMAZONAS,0104,LUYA,TRITA
010423,01,AMAZONAS,0104,LUYA,PROVIDENCIA
010501,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,SAN NICOLAS
010502,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,COCHAMAL
010503,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,CHIRIMOTO
010504,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,HUAMBO
010505,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,LIMABAMBA
010506,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,LONGAR
010507,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,MILPUCC
010508,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES
010509,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,OMIA
010510,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,SANTA ROSA
010511,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,TOTORA
010512,01,AMAZONAS,0105,RODRIGUEZ DE MENDOZA,VISTA ALEGRE
010601,01,AMAZONAS,0106,CONDORCANQUI,NIEVA
010602,01,AMAZONAS,0106,CONDORCANQUI,RIO SANTIAGO
010603,01,AMAZONAS,0106,CONDORCANQUI,EL CENEPA
010701,01,AMAZONAS,0107,UTCUBAMBA,BAGUA GRANDE
010702,01,AMAZONAS,0107,UTCUBAMBA,CAJARURO
010703,01,AMAZONAS,0107,UTCUBAMBA,CUMBA
010704,01,AMAZONAS,0107,UTCUBAMBA,EL MILAGRO
010705,01,AMAZONAS,0107,UTCUBAMBA,JAMALCA
010706,01,AMAZONAS,0107,UTCUBAMBA,LONYA GRANDE
010707,01,AMAZONAS,0107,UTCUBAMBA,YAMON
020101,02,ANCASH,0201,HUARAZ,HUARAZ
020102,02,ANCASH,0201,HUARAZ,INDEPENDENCIA
020103,02,ANCASH,0201,HUARAZ,COCHABAMBA
020104,02,ANCASH,0201,HUARAZ,COLCABAMBA
020105,02,ANCASH,0201,HUARAZ,HUANCHAY
020106,02,ANCASH,0201,HUARAZ,JANGAS
020107,02,ANCASH,0201,HUARAZ,LA LIBERTAD
020108,02,ANCASH,0201,HUARAZ,OLLEROS
020109,02,ANCASH,0201,HUARAZ,PAMPAS GRANDE
020110,02,ANCASH,0201,HUARAZ,PARIACOTO
020111,02,ANCASH,0201,HUARAZ,PIRA
020112,02,ANCASH,0201,HUARAZ,TARICA
020201,02,ANCASH,0202,AIJA,AIJA
020203,02,ANCASH,0202,AIJA,CORIS
020205,02,ANCASH,0202,AIJA,HUACLLAN
020206,02,ANCASH,0202,AIJA,LA MERCED
020208,02,ANCASH,0202,AIJA,SUCCHA
020301,02,ANCASH,0203,BOLOGNESI,CHIQUIAN
020302,02,ANCASH,0203,BOLOGNESI,ABELARDO PARDO LEZAMETA
020304,02,ANCASH,0203,BOLOGNESI,AQUIA
020305,02,ANCASH,0203,BOLOGNESI,CAJACAY
020310,02,ANCASH,0203,BOLOGNESI,HUAYLLACAYAN
020311,02,ANCASH,0203,BOLOGNESI,HUASTA
020313,02,ANCASH,0203,BOLOGNESI,MANGAS
020315,02,ANCASH,0203,BOLOGNESI,PACLLON
020317,02,ANCASH,0203,BOLOGNESI,SAN MIGUEL DE CORPANQUI
020320,02,ANCASH,0203,BOLOGNESI,TICLLOS
020321,02,ANCASH,0203,BOLOGNESI,ANTONIO RAIMONDI
020322,02,ANCASH,0203,BOLOGNESI,CANIS
020323,02,ANCASH,0203,BOLOGNESI,COLQUIOC
020324,02,ANCASH,0203,BOLOGNESI,LA PRIMAVERA
020325,02,ANCASH,0203,BOLOGNESI,HUALLANCA
020401,02,ANCASH,0204,CARHUAZ,CARHUAZ
020402,02,ANCASH,0204,CARHUAZ,ACOPAMPA
020403,02,ANCASH,0204,CARHUAZ,AMASHCA
020404,02,ANCASH,0204,CARHUAZ,ANTA
020405,02,ANCASH,0204,CARHUAZ,ATAQUERO
020406,02,ANCASH,0204,CARHUAZ,MARCARA
020407,02,ANCASH,0204,CARHUAZ,PARIAHUANCA
020408,02,ANCASH,0204,CARHUAZ,SAN MIGUEL DE ACO
020409,02,ANCASH,0204,CARHUAZ,SHILLA
020410,02,ANCASH,0204,CARHUAZ,TINCO
020411,02,ANCASH,0204,CARHUAZ,YUNGAR
020501,02,ANCASH,0205,CASMA,CASMA
020502,02,ANCASH,0205,CASMA,BUENA VISTA ALTA
020503,02,ANCASH,0205,CASMA,COMANDANTE NOEL
020505,02,ANCASH,0205,CASMA,YAUTAN
020601,02,ANCASH,0206,CORONGO,CORONGO
020602,02,ANCASH,0206,CORONGO,ACO
020603,02,ANCASH,0206,CORONGO,BAMBAS
020604,02,ANCASH,0206,CORONGO,CUSCA
020605,02,ANCASH,0206,CORONGO,LA PAMPA
020606,02,ANCASH,0206,CORONGO,YANAC
020607,02,ANCASH,0206,CORONGO,YUPAN
020701,02,ANCASH,0207,HUAYLAS,CARAZ
020702,02,ANCASH,0207,HUAYLAS,HUALLANCA
020703,02,ANCASH,0207,HUAYLAS,HUATA
020704,02,ANCASH,0207,HUAYLAS,HUAYLAS
020705,02,ANCASH,0207,HUAYLAS,MATO
020706,02,ANCASH,0207,HUAYLAS,PAMPAROMAS
020707,02,ANCASH,0207,HUAYLAS,PUEBLO LIBRE
020708,02,ANCASH,0207,HUAYLAS,SANTA CRUZ
020709,02,ANCASH,0207,HUAYLAS,YURACMARCA
020710,02,ANCASH,0207,HUAYLAS,SANTO TORIBIO
020801,02,ANCASH,0208,HUARI,HUARI
020802,02,ANCASH,0208,HUARI,CAJAY
020803,02,ANCASH,0208,HUARI,CHAVIN DE HUANTAR
020804,02,ANCASH,0208,HUARI,HUACACHI
020805,02,ANCASH,0208,HUARI,HUACHIS
020806,02,ANCASH,0208,HUARI,HUACCHIS
020807,02,ANCASH,0208,HUARI,HUANTAR
020808,02,ANCASH,0208,HUARI,MASIN
020809,02,ANCASH,0208,HUARI,PAUCAS
020810,02,ANCASH,0208,HUARI,PONTO
020811,02,ANCASH,0208,HUARI,RAHUAPAMPA
020812,02,ANCASH,0208,HUARI,RAPAYAN
020813,02,ANCASH,0208,HUARI,SAN MARCOS
020814,02,ANCASH,0208,HUARI,SAN PEDRO DE CHANA
020815,02,ANCASH,0208,HUARI,UCO
020816,02,ANCASH,0208,HUARI,ANRA
020901,02,ANCASH,0209,MARISCAL LUZURIAGA,PISCOBAMBA
020902,02,ANCASH,0209,MARISCAL LUZURIAGA,CASCA
020903,02,ANCASH,0209,MARISCAL LUZURIAGA,LUCMA
020904,02,ANCASH,0209,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO
020905,02,ANCASH,0209,MARISCAL LUZURIAGA,LLAMA
020906,02,ANCASH,0209,MARISCAL LUZURIAGA,LLUMPA
020907,02,ANCASH,0209,MARISCAL LUZURIAGA,MUSGA
020908,02,ANCASH,0209,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON
021001,02,ANCASH,0210,PALLASCA,CABANA
021002,02,ANCASH,0210,PALLASCA,BOLOGNESI
021003,02,ANCASH,0210,PALLASCA,CONCHUCOS
021004,02,ANCASH,0210,PALLASCA,HUACASCHUQUE
021005,02,ANCASH,0210,PALLASCA,HUANDOVAL
021006,02,ANCASH,0210,PALLASCA,LACABAMBA
021007,02,ANCASH,0210,PALLASCA,LLAPO
021008,02,ANCASH,0210,PALLASCA,PALLASCA
021009,02,ANCASH,0210,PALLASCA,PAMPAS
021010,02,ANCASH,0210,PALLASCA,SANTA ROSA
021011,02,ANCASH,0210,PALLASCA,TAUCA
021101,02,ANCASH,0211,POMABAMBA,POMABAMBA
021102,02,ANCASH,0211,POMABAMBA,HUAYLLAN
021103,02,ANCASH,0211,POMABAMBA,PAROBAMBA
021104,02,ANCASH,0211,POMABAMBA,QUINUABAMBA
021201,02,ANCASH,0212,RECUAY,RECUAY
021202,02,ANCASH,0212,RECUAY,COTAPARACO
021203,02,ANCASH,0212,RECUAY,HUAYLLAPAMPA
021204,02,ANCASH,0212,RECUAY,MARCA
021205,02,ANCASH,0212,RECUAY,PAMPAS CHICO
021206,02,ANCASH,0212,RECUAY,PARARIN
021207,02,ANCASH,0212,RECUAY,TAPACOCHA
021208,02,ANCASH,0212,RECUAY,TICAPAMPA
021209,02,ANCASH,0212,RECUAY,LLACLLIN
021210,02,ANCASH,0212,RECUAY,CATAC
021301,02,ANCASH,0213,SANTA,CHIMBOTE
021302,02,ANCASH,0213,SANTA,CACERES DEL PERU
021303,02,ANCASH,0213,SANTA,MACATE
021304,02,ANCASH,0213,SANTA,MORO
021305,02,ANCASH,0213,SANTA,NEPEÑA
021306,02,ANCASH,0213,SANTA,SAMANCO
021307,02,ANCASH,0213,SANTA,SANTA
021308,02,ANCASH,0213,SANTA,COISHCO
021309,02,ANCASH,0213,SANTA,NUEVO CHIMBOTE
021401,02,ANCASH,0214,SIHUAS,SIHUAS
021402,02,ANCASH,0214,SIHUAS,ALFONSO UGARTE
021403,02,ANCASH,0214,SIHUAS,CHINGALPO
021404,02,ANCASH,0214,SIHUAS,HUAYLLABAMBA
021405,02,ANCASH,0214,SIHUAS,QUICHES
021406,02,ANCASH,0214,SIHUAS,SICSIBAMBA
021407,02,ANCASH,0214,SIHUAS,ACOBAMBA
021408,02,ANCASH,0214,SIHUAS,CASHAPAMPA
021409,02,ANCASH,0214,SIHUAS,RAGASH
021410,02,ANCASH,0214,SIHUAS,SAN JUAN
021501,02,ANCASH,0215,YUNGAY,YUNGAY
021502,02,ANCASH,0215,YUNGAY,CASCAPARA
021503,02,ANCASH,0215,YUNGAY,MANCOS
021504,02,ANCASH,0215,YUNGAY,MATACOTO
021505,02,ANCASH,0215,YUNGAY,QUILLO
021506,02,ANCASH,0215,YUNGAY,RANRAHIRCA
021507,02,ANCASH,0215,YUNGAY,SHUPLUY
021508,02,ANCASH,0215,YUNGAY,YANAMA
021601,02,ANCASH,0216,ANTONIO RAIMONDI,LLAMELLIN
021602,02,ANCASH,0216,ANTONIO RAIMONDI,ACZO
021603,02,ANCASH,0216,ANTONIO RAIMONDI,CHACCHO
021604,02,ANCASH,0216,ANTONIO RAIMONDI,CHINGAS
021605,02,ANCASH,0216,ANTONIO RAIMONDI,MIRGAS
021606,02,ANCASH,0216,ANTONIO RAIMONDI,SAN JUAN DE RONTOY
021701,02,ANCASH,0217,CARLOS FERMIN FITZCARRALD,SAN LUIS
021702,02,ANCASH,0217,CARLOS FERMIN FITZCARRALD,YAUYA
021703,02,ANCASH,0217,CARLOS FERMIN FITZCARRALD,SAN NICOLAS
021801,02,ANCASH,0218,ASUNCION,CHACAS
021802,02,ANCASH,0218,ASUNCION,ACOCHACA
021901,02,ANCASH,0219,HUARMEY,HUARMEY
021902,02,ANCASH,0219,HUARMEY,COCHAPETI
021903,02,ANCASH,0219,HUARMEY,HUAYAN
021904,02,ANCASH,0219,HUARMEY,MALVAS
021905,02,ANCASH,0219,HUARMEY,CULEBRAS
022001,02,ANCASH,0220,OCROS,ACAS
022002,02,ANCASH,0220,OCROS,CAJAMARQUILLA
022003,02,ANCASH,0220,OCROS,CARHUAPAMPA
022004,02,ANCASH,0220,OCROS,COCHAS
022005,02,ANCASH,0220,OCROS,CONGAS
022006,02,ANCASH,0220,OCROS,LLIPA
022007,02,ANCASH,0220,OCROS,OCROS
022008,02,ANCASH,0220,OCROS,SAN CRISTOBAL DE RAJAN
022009,02,ANCASH,0220,OCROS,SAN PEDRO
022010,02,ANCASH,0220,OCROS,SANTIAGO DE CHILCAS
030101,03,APURIMAC,0301,ABANCAY,ABANCAY
030102,03,APURIMAC,0301,ABANCAY,CIRCA
030103,03,APURIMAC,0301,ABANCAY,CURAHUASI
030104,03,APURIMAC,0301,ABANCAY,CHACOCHE
030105,03,APURIMAC,0301,ABANCAY,HUANIPACA
030106,03,APURIMAC,0301,ABANCAY,LAMBRAMA
030107,03,APURIMAC,0301,ABANCAY,PICHIRHUA
030108,03,APURIMAC,0301,ABANCAY,SAN PEDRO DE CACHORA
030109,03,APURIMAC,0301,ABANCAY,TAMBURCO
030201,03,APURIMAC,0302,AYMARAES,CHALHUANCA
030202,03,APURIMAC,0302,AYMARAES,CAPAYA
030203,03,APURIMAC,0302,AYMARAES,CARAYBAMBA
030204,03,APURIMAC,0302,AYMARAES,COLCABAMBA
030205,03,APURIMAC,0302,AYMARAES,COTARUSE
030206,03,APURIMAC,0302,AYMARAES,CHAPIMARCA
030207,03,APURIMAC,0302,AYMARAES,HUAYLLO
030208,03,APURIMAC,0302,AYMARAES,LUCRE
030209,03,APURIMAC,0302,AYMARAES,POCOHUANCA
030210,03,APURIMAC,0302,AYMARAES,SAÑAYCA
030211,03,APURIMAC,0302,AYMARAES,SORAYA
030212,03,APURIMAC,0302,AYMARAES,TAPAIRIHUA
030213,03,APURIMAC,0302,AYMARAES,TINTAY
030214,03,APURIMAC,0302,AYMARAES,TORAYA
030215,03,APURIMAC,0302,AYMARAES,YANACA
030216,03,APURIMAC,0302,AYMARAES,SAN JUAN DE CHACÑA
030217,03,APURIMAC,0302,AYMARAES,JUSTO APU SAHUARAURA
030301,03,APURIMAC,0303,ANDAHUAYLAS,ANDAHUAYLAS
030302,03,APURIMAC,0303,ANDAHUAYLAS,ANDARAPA
030303,03,APURIMAC,0303,ANDAHUAYLAS,CHIARA
030304,03,APURIMAC,0303,ANDAHUAYLAS,HUANCARAMA
030305,03,APURIMAC,0303,ANDAHUAYLAS,HUANCARAY
030306,03,APURIMAC,0303,ANDAHUAYLAS,KISHUARA
030307,03,APURIMAC,0303,ANDAHUAYLAS,PACOBAMBA
030308,03,APURIMAC,0303,ANDAHUAYLAS,PAMPACHIRI
030309,03,APURIMAC,0303,ANDAHUAYLAS,SAN ANTONIO DE CACHI
030310,03,APURIMAC,0303,ANDAHUAYLAS,SAN JERONIMO
030311,03,APURIMAC,0303,ANDAHUAYLAS,TALAVERA
030312,03,APURIMAC,0303,ANDAHUAYLAS,TURPO
030313,03,APURIMAC,0303,ANDAHUAYLAS,PACUCHA
030314,03,APURIMAC,0303,ANDAHUAYLAS,POMACOCHA
030315,03,APURIMAC,0303,ANDAHUAYLAS,SANTA MARIA DE CHICMO
030316,03,APURIMAC,0303,ANDAHUAYLAS,TUMAY HUARACA
030317,03,APURIMAC,0303,ANDAHUAYLAS,HUAYANA
030318,03,APURIMAC,0303,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA
030319,03,APURIMAC,0303,ANDAHUAYLAS,KAQUIABAMBA
030320,03,APURIMAC,0303,ANDAHUAYLAS,JOSE MARIA ARGUEDAS
030401,03,APURIMAC,0304,ANTABAMBA,ANTABAMBA
030402,03,APURIMAC,0304,ANTABAMBA,EL ORO
030403,03,APURIMAC,0304,ANTABAMBA,HUAQUIRCA
030404,03,APURIMAC,0304,ANTABAMBA,JUAN ESPINOZA MEDRANO
030405,03,APURIMAC,0304,ANTABAMBA,OROPESA
030406,03,APURIMAC,0304,ANTABAMBA,PACHACONAS
030407,03,APURIMAC,0304,ANTABAMBA,SABAINO
030501,03,APURIMAC,0305,COTABAMBAS,TAMBOBAMBA
030502,03,APURIMAC,0305,COTABAMBAS,COYLLURQUI
030503,03,APURIMAC,0305,COTABAMBAS,COTABAMBAS
030504,03,APURIMAC,0305,COTABAMBAS,HAQUIRA
030505,03,APURIMAC,0305,COTABAMBAS,MARA
030506,03,APURIMAC,0305,COTABAMBAS,CHALLHUAHUACHO
030601,03,APURIMAC,0306,GRAU,CHUQUIBAMBILLA
030602,03,APURIMAC,0306,GRAU,CURPAHUASI
030603,03,APURIMAC,0306,GRAU,HUAILLATI
030604,03,APURIMAC,0306,GRAU,MAMARA
030605,03,APURIMAC,0306,GRAU,MARISCAL GAMARRA
030606,03,APURIMAC,0306,GRAU,MICAELA BASTIDAS
030607,03,APURIMAC,0306,GRAU,PROGRESO
030608,03,APURIMAC,0306,GRAU,PATAYPAMPA
030609,03,APURIMAC,0306,GRAU,SAN ANTONIO
030610,03,APURIMAC,0306,GRAU,TURPAY
030611,03,APURIMAC,0306,GRAU,VILCABAMBA
030612,03,APURIMAC,0306,GRAU,VIRUNDO
030613,03,APURIMAC,0306,GRAU,SANTA ROSA
030614,03,APURIMAC,0306,GRAU,CURASCO
